Category,ContentType,ReactionType,Sentiment,Score,Datetime
cooking,video,disgust,negative,0,1/9/2021 13:42
cooking,video,scared,negative,15,4/1/2021 16:21
cooking,video,love,positive,65,9/21/2020 22:16
cooking,video,intrigued,positive,45,9/9/2020 12:47
tennis,audio,indifferent,neutral,20,5/12/2021 5:24
tennis,audio,worried,negative,12,1/19/2021 5:52
tennis,audio,indifferent,neutral,20,5/20/2021 12:47
tennis,audio,super love,positive,75,6/21/2020 20:56
tennis,audio,heart,positive,60,7/1/2020 18:27
tennis,audio,want,positive,70,5/19/2021 4:08
tennis,audio,cherish,positive,70,1/16/2021 1:45
tennis,audio,love,positive,65,11/7/2020 23:21
tennis,audio,dislike,negative,10,4/4/2021 16:50
tennis,audio,worried,negative,12,4/23/2021 0:11
tennis,audio,disgust,negative,0,1/8/2021 20:20
tennis,audio,super love,positive,75,12/17/2020 2:10
tennis,audio,worried,negative,12,6/21/2020 19:23
tennis,audio,worried,negative,12,1/11/2021 8:40
tennis,audio,heart,positive,60,3/12/2021 5:46
tennis,audio,peeking,neutral,35,9/12/2020 0:42
tennis,audio,indifferent,neutral,20,11/11/2020 11:30
tennis,audio,super love,positive,75,3/3/2021 6:13
tennis,audio,love,positive,65,2/28/2021 2:41
tennis,audio,want,positive,70,2/6/2021 0:30
tennis,audio,want,positive,70,12/26/2020 19:22
tennis,audio,disgust,negative,0,4/13/2021 5:12
tennis,audio,hate,negative,5,10/25/2020 19:24
tennis,audio,like,positive,50,1/5/2021 22:49
tennis,audio,scared,negative,15,8/7/2020 1:57
tennis,audio,dislike,negative,10,7/11/2020 8:10
tennis,audio,love,positive,65,12/9/2020 4:15
tennis,audio,peeking,neutral,35,1/21/2021 6:51
tennis,audio,indifferent,neutral,20,3/20/2021 1:19
tennis,audio,indifferent,neutral,20,6/19/2020 8:20
tennis,audio,peeking,neutral,35,12/16/2020 15:44
tennis,audio,adore,positive,72,3/10/2021 3:48
tennis,audio,interested,positive,30,1/16/2021 16:07
tennis,audio,like,positive,50,7/3/2020 17:27
tennis,audio,super love,positive,75,11/23/2020 13:22
tennis,audio,love,positive,65,5/15/2021 14:34
tennis,audio,heart,positive,60,6/15/2021 3:20
tennis,audio,want,positive,70,10/2/2020 4:37
tennis,audio,indifferent,neutral,20,6/23/2020 2:28
tennis,audio,super love,positive,75,7/16/2020 6:39
tennis,audio,like,positive,50,8/20/2020 9:47
tennis,audio,dislike,negative,10,12/22/2020 15:25
technology,GIF,interested,positive,30,11/26/2020 2:26
technology,GIF,want,positive,70,12/5/2020 3:55
technology,GIF,interested,positive,30,11/28/2020 4:00
technology,GIF,super love,positive,75,7/23/2020 4:14
technology,GIF,peeking,neutral,35,10/16/2020 8:12
technology,GIF,adore,positive,72,5/23/2021 22:02
technology,GIF,interested,positive,30,6/13/2021 6:27
technology,GIF,heart,positive,60,12/6/2020 0:59
technology,GIF,scared,negative,15,8/17/2020 5:42
technology,GIF,indifferent,neutral,20,1/28/2021 0:46
technology,GIF,cherish,positive,70,4/19/2021 11:12
technology,GIF,peeking,neutral,35,1/13/2021 18:46
technology,GIF,disgust,negative,0,9/7/2020 18:59
technology,GIF,love,positive,65,6/1/2021 5:18
technology,GIF,love,positive,65,2/13/2021 1:45
technology,GIF,cherish,positive,70,12/11/2020 15:47
technology,GIF,super love,positive,75,11/14/2020 23:27
technology,GIF,want,positive,70,4/10/2021 19:39
technology,audio,peeking,neutral,35,11/22/2020 10:30
technology,audio,worried,negative,12,9/15/2020 5:11
technology,audio,heart,positive,60,6/7/2021 14:04
technology,audio,scared,negative,15,1/27/2021 9:23
technology,audio,love,positive,65,6/23/2020 20:28
technology,audio,heart,positive,60,2/8/2021 6:07
technology,audio,intrigued,positive,45,3/12/2021 18:33
technology,audio,want,positive,70,8/22/2020 20:27
technology,audio,intrigued,positive,45,1/1/2021 22:46
technology,audio,super love,positive,75,10/16/2020 23:55
technology,audio,dislike,negative,10,6/23/2020 10:02
technology,audio,dislike,negative,10,3/20/2021 10:59
technology,audio,love,positive,65,1/2/2021 15:40
technology,audio,cherish,positive,70,2/27/2021 13:35
technology,audio,indifferent,neutral,20,9/1/2020 0:53
technology,audio,love,positive,65,10/13/2020 3:33
technology,audio,cherish,positive,70,10/20/2020 1:05
technology,audio,indifferent,neutral,20,3/21/2021 7:15
technology,audio,worried,negative,12,4/28/2021 20:58
technology,audio,love,positive,65,4/21/2021 3:04
technology,audio,cherish,positive,70,2/28/2021 12:17
technology,audio,love,positive,65,11/24/2020 3:43
technology,audio,scared,negative,15,5/22/2021 8:21
technology,audio,love,positive,65,8/3/2020 15:47
technology,audio,indifferent,neutral,20,7/19/2020 17:11
technology,audio,dislike,negative,10,8/10/2020 19:38
technology,audio,heart,positive,60,11/23/2020 6:16
technology,audio,want,positive,70,7/28/2020 5:10
technology,audio,scared,negative,15,7/18/2020 20:49
technology,audio,intrigued,positive,45,8/11/2020 20:34
technology,audio,adore,positive,72,9/18/2020 2:35
technology,audio,indifferent,neutral,20,10/22/2020 9:39
technology,audio,want,positive,70,12/1/2020 19:12
technology,audio,interested,positive,30,9/13/2020 15:49
technology,audio,cherish,positive,70,6/25/2020 22:23
technology,audio,intrigued,positive,45,8/2/2020 22:04
technology,audio,super love,positive,75,7/22/2020 18:49
technology,audio,super love,positive,75,8/25/2020 12:23
technology,audio,disgust,negative,0,7/8/2020 13:41
technology,audio,scared,negative,15,3/2/2021 4:17
technology,audio,interested,positive,30,7/3/2020 7:19
technology,audio,super love,positive,75,12/4/2020 8:13
technology,audio,heart,positive,60,8/22/2020 22:34
technology,audio,peeking,neutral,35,9/5/2020 21:01
technology,audio,adore,positive,72,6/11/2021 8:08
animals,photo,hate,negative,5,8/30/2020 10:16
animals,photo,peeking,neutral,35,7/24/2020 1:16
animals,photo,indifferent,neutral,20,10/5/2020 8:08
animals,photo,scared,negative,15,7/1/2020 12:15
animals,photo,adore,positive,72,10/12/2020 14:17
animals,photo,heart,positive,60,6/28/2020 11:50
animals,photo,super love,positive,75,3/3/2021 3:06
animals,photo,peeking,neutral,35,11/23/2020 23:20
animals,photo,scared,negative,15,1/7/2021 14:49
animals,photo,hate,negative,5,2/17/2021 15:52
animals,photo,love,positive,65,6/28/2020 21:16
animals,photo,hate,negative,5,11/17/2020 18:49
animals,photo,intrigued,positive,45,1/16/2021 23:06
animals,photo,disgust,negative,0,12/26/2020 8:14
animals,photo,hate,negative,5,6/6/2021 16:13
animals,photo,indifferent,neutral,20,1/20/2021 12:57
animals,photo,adore,positive,72,3/17/2021 7:37
animals,photo,scared,negative,15,6/26/2020 6:25
animals,photo,hate,negative,5,1/16/2021 22:57
animals,photo,super love,positive,75,4/16/2021 16:12
animals,photo,peeking,neutral,35,6/21/2020 10:39
animals,photo,super love,positive,75,6/27/2020 2:17
animals,photo,like,positive,50,12/9/2020 8:18
animals,photo,indifferent,neutral,20,2/26/2021 17:32
animals,photo,disgust,negative,0,11/14/2020 0:40
animals,photo,scared,negative,15,12/4/2020 19:16
animals,photo,hate,negative,5,5/27/2021 18:33
animals,photo,scared,negative,15,2/6/2021 8:50
animals,photo,peeking,neutral,35,6/27/2020 4:59
animals,photo,like,positive,50,7/10/2020 4:39
animals,photo,like,positive,50,11/29/2020 14:54
animals,photo,indifferent,neutral,20,8/12/2020 16:37
animals,photo,super love,positive,75,11/13/2020 5:59
animals,photo,worried,negative,12,4/6/2021 6:10
animals,photo,want,positive,70,7/24/2020 2:26
animals,photo,disgust,negative,0,5/25/2021 15:23
animals,photo,adore,positive,72,9/11/2020 23:04
soccer,video,love,positive,65,1/31/2021 11:57
soccer,video,peeking,neutral,35,4/3/2021 8:10
soccer,video,peeking,neutral,35,7/18/2020 10:27
soccer,video,cherish,positive,70,2/24/2021 6:20
soccer,video,disgust,negative,0,4/28/2021 23:43
soccer,video,heart,positive,60,12/15/2020 22:28
soccer,video,disgust,negative,0,9/3/2020 5:09
soccer,video,intrigued,positive,45,1/22/2021 2:29
soccer,video,like,positive,50,5/7/2021 14:22
soccer,video,cherish,positive,70,9/27/2020 3:04
soccer,video,want,positive,70,12/12/2020 14:42
soccer,video,cherish,positive,70,9/20/2020 20:33
soccer,video,scared,negative,15,4/6/2021 2:40
soccer,video,heart,positive,60,5/5/2021 5:31
soccer,video,want,positive,70,2/12/2021 21:31
dogs,video,adore,positive,72,6/26/2020 19:40
dogs,video,indifferent,neutral,20,2/9/2021 5:17
dogs,video,adore,positive,72,6/17/2021 14:49
dogs,video,disgust,negative,0,10/16/2020 8:30
dogs,video,interested,positive,30,8/1/2020 13:31
dogs,video,scared,negative,15,3/8/2021 14:16
dogs,video,intrigued,positive,45,9/24/2020 5:05
dogs,video,worried,negative,12,12/13/2020 17:47
dogs,video,super love,positive,75,9/1/2020 6:34
dogs,video,hate,negative,5,1/11/2021 1:21
dogs,video,dislike,negative,10,12/1/2020 6:01
dogs,video,scared,negative,15,7/23/2020 19:13
dogs,video,hate,negative,5,8/27/2020 2:00
dogs,video,super love,positive,75,5/21/2021 16:24
dogs,video,want,positive,70,9/9/2020 6:56
dogs,video,love,positive,65,9/26/2020 10:52
dogs,video,peeking,neutral,35,12/7/2020 10:11
dogs,video,interested,positive,30,8/16/2020 10:14
dogs,video,worried,negative,12,8/21/2020 3:57
dogs,video,cherish,positive,70,5/18/2021 12:04
dogs,video,like,positive,50,1/2/2021 10:56
dogs,video,disgust,negative,0,5/10/2021 15:05
dogs,video,scared,negative,15,5/7/2021 17:17
dogs,video,love,positive,65,11/5/2020 4:52
dogs,video,disgust,negative,0,1/13/2021 19:15
dogs,video,cherish,positive,70,9/29/2020 3:02
dogs,video,heart,positive,60,5/5/2021 18:20
dogs,video,heart,positive,60,6/14/2021 5:04
dogs,video,heart,positive,60,8/1/2020 1:52
dogs,video,want,positive,70,6/8/2021 22:20
soccer,GIF,dislike,negative,10,12/27/2020 22:02
soccer,GIF,worried,negative,12,6/22/2020 4:28
soccer,GIF,worried,negative,12,5/14/2021 6:29
soccer,GIF,cherish,positive,70,9/1/2020 12:38
soccer,GIF,disgust,negative,0,6/20/2020 6:53
soccer,GIF,scared,negative,15,9/22/2020 10:35
soccer,GIF,cherish,positive,70,10/2/2020 19:23
soccer,GIF,heart,positive,60,8/23/2020 18:37
soccer,GIF,peeking,neutral,35,6/18/2021 5:40
soccer,GIF,disgust,negative,0,1/20/2021 5:01
soccer,GIF,like,positive,50,2/6/2021 1:15
soccer,GIF,dislike,negative,10,6/13/2021 12:24
soccer,GIF,dislike,negative,10,8/29/2020 0:12
soccer,GIF,intrigued,positive,45,8/18/2020 3:51
soccer,GIF,like,positive,50,6/18/2020 14:43
soccer,GIF,want,positive,70,10/18/2020 20:23
soccer,GIF,adore,positive,72,3/18/2021 18:41
soccer,GIF,want,positive,70,2/11/2021 3:24
soccer,GIF,heart,positive,60,3/24/2021 16:35
soccer,GIF,scared,negative,15,11/18/2020 14:56
soccer,GIF,cherish,positive,70,7/22/2020 17:59
soccer,GIF,indifferent,neutral,20,8/15/2020 12:01
soccer,GIF,heart,positive,60,12/7/2020 11:01
soccer,GIF,dislike,negative,10,9/15/2020 7:23
soccer,GIF,adore,positive,72,11/17/2020 0:33
soccer,GIF,scared,negative,15,8/19/2020 21:52
soccer,GIF,dislike,negative,10,5/21/2021 0:15
soccer,GIF,interested,positive,30,8/29/2020 4:02
soccer,GIF,heart,positive,60,2/24/2021 15:49
soccer,GIF,love,positive,65,9/15/2020 5:46
soccer,GIF,want,positive,70,3/18/2021 17:45
soccer,GIF,want,positive,70,3/3/2021 18:12
soccer,GIF,scared,negative,15,12/25/2020 2:07
soccer,GIF,super love,positive,75,5/7/2021 11:25
soccer,GIF,want,positive,70,7/29/2020 12:13
soccer,GIF,scared,negative,15,7/13/2020 15:52
soccer,GIF,peeking,neutral,35,9/10/2020 15:16
soccer,GIF,like,positive,50,7/20/2020 5:11
technology,photo,indifferent,neutral,20,11/11/2020 4:13
technology,photo,hate,negative,5,7/21/2020 22:27
technology,photo,intrigued,positive,45,4/8/2021 18:57
technology,photo,like,positive,50,1/27/2021 6:59
technology,photo,hate,negative,5,1/14/2021 12:44
technology,photo,heart,positive,60,12/16/2020 13:54
technology,photo,super love,positive,75,1/5/2021 11:37
technology,photo,super love,positive,75,10/30/2020 11:17
technology,photo,want,positive,70,1/9/2021 8:17
technology,photo,peeking,neutral,35,10/27/2020 1:58
technology,photo,love,positive,65,7/22/2020 19:22
technology,photo,disgust,negative,0,11/1/2020 6:30
technology,photo,indifferent,neutral,20,4/17/2021 23:08
technology,photo,like,positive,50,7/5/2020 17:35
technology,photo,like,positive,50,8/22/2020 15:24
technology,photo,heart,positive,60,12/19/2020 7:33
technology,photo,intrigued,positive,45,5/4/2021 22:44
technology,photo,intrigued,positive,45,6/1/2021 22:22
technology,audio,heart,positive,60,6/14/2021 22:02
technology,audio,intrigued,positive,45,7/23/2020 6:40
technology,audio,cherish,positive,70,12/13/2020 1:49
technology,audio,intrigued,positive,45,2/15/2021 11:10
technology,audio,peeking,neutral,35,12/6/2020 4:04
technology,audio,cherish,positive,70,9/19/2020 1:16
technology,audio,adore,positive,72,10/22/2020 16:02
technology,audio,super love,positive,75,7/29/2020 18:58
technology,audio,want,positive,70,3/27/2021 21:30
technology,audio,cherish,positive,70,1/29/2021 20:12
technology,audio,hate,negative,5,4/24/2021 10:33
technology,audio,intrigued,positive,45,4/27/2021 18:16
technology,audio,cherish,positive,70,12/15/2020 13:08
technology,audio,heart,positive,60,5/9/2021 8:09
technology,audio,intrigued,positive,45,11/22/2020 20:11
technology,audio,interested,positive,30,1/20/2021 2:04
technology,audio,interested,positive,30,1/2/2021 16:40
technology,audio,interested,positive,30,2/3/2021 23:04
technology,audio,cherish,positive,70,3/3/2021 0:14
technology,audio,hate,negative,5,9/15/2020 20:38
technology,audio,indifferent,neutral,20,4/14/2021 16:01
technology,audio,want,positive,70,3/27/2021 17:36
technology,audio,love,positive,65,2/13/2021 8:15
technology,audio,disgust,negative,0,9/16/2020 15:06
technology,audio,hate,negative,5,4/15/2021 18:57
technology,audio,heart,positive,60,4/25/2021 2:45
technology,audio,peeking,neutral,35,11/7/2020 5:19
technology,audio,dislike,negative,10,1/11/2021 19:35
technology,audio,super love,positive,75,9/7/2020 17:38
technology,audio,peeking,neutral,35,3/12/2021 23:33
technology,audio,adore,positive,72,10/4/2020 21:04
technology,audio,dislike,negative,10,7/7/2020 1:29
technology,audio,peeking,neutral,35,12/13/2020 23:04
fitness,photo,love,positive,65,11/12/2020 14:33
fitness,photo,super love,positive,75,5/13/2021 7:51
fitness,photo,interested,positive,30,10/22/2020 13:07
fitness,photo,scared,negative,15,12/19/2020 8:41
fitness,photo,worried,negative,12,8/30/2020 1:36
fitness,photo,peeking,neutral,35,2/11/2021 19:20
fitness,photo,peeking,neutral,35,1/18/2021 16:46
fitness,photo,adore,positive,72,3/5/2021 8:27
fitness,photo,peeking,neutral,35,6/27/2020 4:37
fitness,photo,want,positive,70,9/9/2020 13:06
fitness,photo,like,positive,50,8/3/2020 0:25
fitness,photo,want,positive,70,11/6/2020 13:07
fitness,photo,disgust,negative,0,5/5/2021 13:03
fitness,photo,peeking,neutral,35,5/17/2021 3:44
fitness,photo,peeking,neutral,35,2/12/2021 21:21
fitness,photo,interested,positive,30,8/23/2020 5:42
fitness,photo,super love,positive,75,4/30/2021 2:38
fitness,photo,adore,positive,72,11/7/2020 9:42
fitness,photo,super love,positive,75,9/30/2020 14:38
fitness,photo,worried,negative,12,8/7/2020 2:58
fitness,photo,interested,positive,30,8/10/2020 22:08
fitness,photo,worried,negative,12,3/7/2021 12:05
fitness,photo,worried,negative,12,10/16/2020 3:36
fitness,photo,super love,positive,75,7/19/2020 10:14
fitness,photo,adore,positive,72,9/13/2020 4:25
veganism,video,peeking,neutral,35,9/23/2020 14:38
veganism,video,interested,positive,30,11/25/2020 6:59
veganism,video,adore,positive,72,5/23/2021 19:43
veganism,video,hate,negative,5,6/26/2020 19:59
veganism,video,love,positive,65,12/1/2020 15:15
veganism,video,hate,negative,5,10/5/2020 23:20
veganism,video,indifferent,neutral,20,5/28/2021 2:01
veganism,video,heart,positive,60,1/4/2021 0:34
veganism,video,like,positive,50,4/6/2021 4:27
veganism,video,want,positive,70,8/23/2020 11:36
veganism,video,scared,negative,15,11/8/2020 10:50
veganism,video,hate,negative,5,9/23/2020 18:41
soccer,audio,hate,negative,5,6/7/2021 5:28
soccer,audio,super love,positive,75,9/3/2020 1:00
soccer,audio,disgust,negative,0,7/12/2020 11:17
soccer,audio,adore,positive,72,11/15/2020 7:34
soccer,audio,super love,positive,75,8/21/2020 3:58
soccer,audio,disgust,negative,0,12/12/2020 3:19
soccer,audio,cherish,positive,70,1/11/2021 18:58
soccer,audio,love,positive,65,7/2/2020 16:46
soccer,audio,want,positive,70,10/21/2020 19:33
soccer,audio,love,positive,65,5/7/2021 17:01
soccer,audio,disgust,negative,0,3/7/2021 3:51
soccer,audio,intrigued,positive,45,5/24/2021 0:53
soccer,audio,scared,negative,15,3/11/2021 9:03
soccer,audio,intrigued,positive,45,6/28/2020 15:22
soccer,audio,adore,positive,72,1/21/2021 5:43
soccer,audio,dislike,negative,10,1/13/2021 4:56
soccer,audio,dislike,negative,10,8/16/2020 18:38
soccer,audio,indifferent,neutral,20,6/27/2020 3:12
soccer,audio,super love,positive,75,8/4/2020 7:27
soccer,audio,indifferent,neutral,20,11/1/2020 21:09
soccer,audio,peeking,neutral,35,12/28/2020 2:19
soccer,audio,intrigued,positive,45,5/26/2021 6:53
